,COORDS
23815,4543.41
23816,4543.37
23817,4543.35
23818,4543.27
23819,4543.0
23820,4542.85
23821,4542.29
23822,4541.98
23823,4541.74
23824,4541.48
23825,4541.22
23826,4540.71
23827,4540.49
23828,4540.39
23829,4540.31
23830,4540.16
23831,4539.5
23832,4539.21
23833,4538.58
23834,4538.27
23835,4537.51
23836,4537.34
23837,4536.93
23838,4535.82
23839,4535.08
23840,4534.72
23841,4534.51
23842,4534.31
23843,4532.68
23844,4532.31
23845,4532.05
23846,4531.9
23847,4531.15
23848,4530.88
23849,4530.06
23850,4529.5
23851,4529.2
23852,4528.97
23853,4528.67
23854,4527.11
23855,4526.92
23856,4526.75
23857,4526.56
23858,4526.34
23859,4526.07
23860,4525.78
23861,4525.57
23862,4525.37
23863,4525.1
23864,4524.84
23865,4524.67
23866,4524.55
23867,4524.28
23868,4523.7
23869,4523.46
23870,4523.27
23871,4522.8
23872,4522.57
23873,4522.45
23874,4522.37
23875,4522.29
23876,4522.21
23877,4521.75
23878,4521.65
23879,4521.54
23880,4521.4
23881,4521.26
23882,4520.87
23883,4520.71
23884,4520.49
23885,4520.35
23886,4520.06
23887,4519.7
23888,4519.05
23889,4518.84
23890,4518.03
23891,4517.85
23892,4517.74
23893,4517.64
23894,4517.54
23895,4517.27
23896,4517.11
23897,4516.98
23898,4516.77
23899,4516.57
23900,4516.27
23901,4510.81
23902,4510.45
23903,4509.3
23904,4508.48
23905,4508.12
23906,4507.88
23907,4507.76
23908,4507.45
23909,4507.12
23910,4506.01
23911,4505.61
23912,4505.11
23913,4504.13
23914,4503.15
23915,4502.25
23916,4501.79
23917,4501.28
23918,4500.78
23919,4500.27
23920,4499.76
23921,4498.79
23922,4498.33
23923,4497.96
23924,4497.58
23925,4496.67
23926,4494.21
23927,4493.23
23928,4491.81
23929,4490.86
23930,4490.35
23931,4489.84
23932,4488.98
23933,4488.62
23934,4488.25
23935,4487.37
23936,4486.95
23937,4486.6
23938,4486.2
23939,4485.49
23940,4485.28
23941,4484.99
23942,4484.61
23943,4483.73
23944,4483.28
23945,4482.78
23946,4482.5
23947,4482.08
23948,4481.2
23949,4479.97
23950,4479.6
23951,4478.76
23952,4478.27
23953,4477.42
23954,4476.43
23955,4475.89
23956,4475.38
23957,4474.85
23958,4474.32
23959,4473.77
23960,4472.67
23961,4472.15
23962,4471.2
23963,4470.75
23964,4470.26
23965,4469.8
23966,4469.34
23967,4468.33
23968,4467.83
23969,4466.84
23970,4466.35
23971,4464.85
23972,4464.39
23973,4463.8
23974,4463.48
23975,4463.2
23976,4462.5
23977,4462.02
23978,4461.51
23979,4461.1
23980,4460.33
23981,4459.96
23982,4459.37
23983,4458.3
23984,4457.96
23985,4457.04
23986,4456.34
23987,4456.21
23988,4455.75
23989,4455.47
23990,4455.15
23991,4454.35
23992,4453.89
23993,4453.5
23994,4452.87
23995,4451.62
23996,4451.26
23997,4450.65
23998,4450.08
23999,4450.0
24000,4449.6
24001,4449.33
24002,4449.0
24003,4448.38
24004,4447.79
24005,4447.08
24006,4446.8
24007,4446.4
24008,4700.3
24009,4704.43
24010,4705.31
24011,4622.13
24012,4611.02
24013,4610.13
24014,4601.84
24015,4595.62
24016,4585.2
24017,4577.19
24018,4576.18
24019,4573.17
24020,4572.7
24021,4571.01
24022,4617.3
24023,4619.75
24024,4621.52
24025,4404.88
24026,4404.89
24027,4404.91
24028,4405.0
24029,4405.11
24030,4405.27
24031,4405.37
24032,4405.36
24033,4405.35
24034,4405.39
24035,4405.45
24036,4405.48
24037,4405.41
24038,4405.58
24039,4406.13
24040,4406.33
24041,4406.5
24042,4406.62
24043,4406.75
24044,4406.87
24045,4407.0
24046,4407.03
24047,4406.99
24048,4406.95
24049,4407.02
24050,4407.54
24051,4407.73
24052,4407.86
24053,4408.36
24054,4408.57
24055,4408.66
24056,4408.84
24057,4408.93
24058,4408.95
24059,4408.98
24060,4409.37
24061,4409.43
24062,4409.45
24063,4409.4
24064,4409.24
24065,4408.75
24066,4408.6
24067,4408.45
24068,4408.3
24069,4408.29
24070,4408.19
24071,4407.79
24072,4407.64
24073,4407.7
24074,4407.66
24075,4407.72
24076,4407.76
24077,4407.77
24078,4407.71
24079,4407.59
24080,4406.82
24081,4406.79
24082,4406.7
24083,4406.51
24084,4406.41
24085,4406.09
24086,4405.91
24087,4405.78
24088,4405.6
24089,4405.62
24090,4405.94
24091,4406.11
24092,4406.28
24093,4406.48
24094,4406.69
24095,4406.98
24096,4407.14
24097,4406.76
24098,4406.27
24099,4405.97
24100,4406.12
24101,4406.18
24102,4405.96
24103,4700.55
24104,4613.08
24105,4595.9
24106,4595.53
24107,4594.68
24108,4585.6
24109,4706.22
24110,4707.05
24111,4708.02
24112,4708.5
24113,4710.62
24114,4710.92
24115,4714.82
24116,4717.17
24117,4718.85
24118,4719.19
24119,4721.8
24120,4722.39
24121,4723.13
24122,4725.97
24123,4727.19
24124,4728.43
24125,4728.79
24126,4730.65
24127,4732.91
24128,4734.87
24129,4735.28
24130,4735.63
24131,4736.26
24132,4737.09
24133,4741.48
24134,4742.02
24135,4743.06
24136,4743.4
24137,4743.54
24138,4743.47
24139,4743.6
24140,4743.78
24141,4743.93
24142,4744.15
24143,4744.93
24144,4745.27
24145,4745.41
24146,4745.53
24147,4745.68
24148,4745.87
24149,4746.08
24150,4746.42
24151,4746.84
24152,4747.04
24153,4747.11
24154,4747.19
24155,4747.77
24156,4747.81
24157,4747.73
24158,4748.07
24159,4748.2
24160,4748.35
24161,4748.44
24162,4748.54
24163,4748.64
24164,4748.82
24165,4749.37
24166,4749.59
24167,4749.83
24168,4750.05
24169,4750.25
24170,4751.42
24171,4751.84
24172,4752.03
24173,4752.25
24174,4752.43
24175,4752.53
24176,4625.48
24177,4611.69
24178,4611.25
24179,4608.93
24180,4605.83
24181,4597.25
24182,4609.76
24183,4609.18
24184,4604.0
24185,4587.3
24186,4589.1
24187,4587.46
24188,4586.96
24189,4583.45
24190,4581.82
24191,4581.41
24192,4579.78
24193,4579.83
24194,4579.79
24195,4578.74
24196,4578.53
24197,4578.38
24198,4577.89
24199,4577.39
24200,4577.29
24201,4576.67
24202,4575.28
24203,4574.58
24204,4574.2
24205,4573.97
24206,4573.75
24207,4573.24
24208,4572.95
24209,4572.68
24210,4572.41
24211,4571.97
24212,4571.85
24213,4571.58
24214,4571.31
24215,4570.63
24216,4569.47
24217,4568.55
24218,4568.46
24219,4568.48
24220,4568.35
24221,4568.09
24222,4568.97
24223,4569.07
24224,4569.21
24225,4569.11
24226,4568.9
24227,4568.75
24228,4568.65
24229,4568.66
24230,4568.89
24231,4569.08
24232,4568.0
24233,4567.83
24234,4567.79
24235,4568.62
24236,4568.88
24237,4569.17
24238,4569.2
24239,4568.29
24240,4568.05
24241,4568.79
24242,4700.54
24243,4623.96
24244,4620.79
24245,4615.54
24246,4610.6
24247,4608.66
24248,4607.65
24249,4596.52
24250,4585.42
24251,4583.83
24252,4582.72
24253,4581.04
24254,4573.4
24255,4567.6
24256,4567.07
24257,4564.85
24258,4563.22
24259,4562.69
24260,4562.18
24261,4557.19
24262,4555.69
24263,4554.7
24264,4553.72
24265,4551.21
24266,4549.87
24267,4549.39
24268,4548.84
24269,4547.28
24270,4546.73
24271,4546.18
24272,4544.72
24273,4543.76
24274,4543.45
24275,4543.01
24276,4542.46
24277,4541.59
24278,4541.07
24279,4539.67
24280,4538.41
24281,4537.49
24282,4536.47
24283,4535.45
24284,4535.04
24285,4534.68
24286,4534.43
24287,4534.21
24288,4534.1
24289,4534.07
24290,4533.99
24291,4533.9
24292,4532.44
24293,4532.09
24294,4530.74
24295,4530.0
24296,4529.62
24297,4529.31
24298,4529.0
24299,4528.54
24300,4526.98
24301,4526.44
24302,4525.92
24303,4525.47
24304,4523.1
24305,4521.73
24306,4521.38
24307,4520.96
24308,4519.95
24309,4519.46
24310,4516.88
24311,4515.88
24312,4515.0
24313,4513.53
24314,4512.43
24315,4511.45
24316,4510.73
24317,4510.23
24318,4509.29
24319,4508.86
24320,4507.25
24321,4506.56
24322,4505.67
24323,4505.24
24324,4503.63
24325,4502.62
24326,4500.67
24327,4498.61
24328,4498.17
24329,4497.78
24330,4497.38
24331,4496.91
24332,4496.42
24333,4492.59
24334,4492.06
24335,4491.58
24336,4490.54
24337,4490.0
24338,4489.46
24339,4488.94
24340,4488.41
24341,4487.4
24342,4486.87
24343,4486.32
24344,4485.81
24345,4485.15
24346,4484.73
24347,4484.2
24348,4483.63
24349,4483.13
24350,4482.54
24351,4482.05
24352,4481.55
24353,4480.99
24354,4480.16
24355,4479.7
24356,4479.32
24357,4478.83
24358,4477.9
24359,4477.48
24360,4476.98
24361,4475.99
24362,4475.47
24363,4474.41
24364,4473.88
24365,4472.75
24366,4472.2
24367,4471.67
24368,4471.19
24369,4470.71
24370,4467.8
24371,4467.29
24372,4466.79
24373,4465.69
24374,4465.12
24375,4464.55
24376,4464.11
24377,4463.84
24378,4463.52
24379,4462.86
24380,4461.91
24381,4460.99
24382,4459.8
24383,4459.5
24384,4458.71
24385,4458.33
24386,4456.93
24387,4456.55
24388,4456.39
24389,4456.3
24390,4455.89
24391,4455.64
24392,4455.34
24393,4454.97
24394,4454.53
24395,4454.08
24396,4453.66
24397,4453.05
24398,4452.67
24399,4452.2
24400,4451.75
24401,4451.34
24402,4450.23
24403,4449.61
24404,4448.12
24405,4447.41
24406,4446.92
24407,4445.83
24408,4445.46
24409,4445.16
24410,4444.15
24411,4442.77
24412,4442.26
24413,4441.7
24414,4441.11
24415,4439.97
24416,4438.54
24417,4438.07
24418,4437.52
24419,4437.02
24420,4436.62
24421,4436.2
24422,4435.86
24423,4435.49
24424,4435.04
24425,4434.15
24426,4433.69
24427,4433.19
24428,4432.65
24429,4432.09
24430,4430.54
24431,4430.13
24432,4429.68
24433,4427.45
24434,4426.59
24435,4426.31
24436,4425.96
24437,4424.67
24438,4424.43
24439,4423.38
24440,4422.87
24441,4422.49
24442,4421.52
24443,4421.33
24444,4421.04
24445,4420.7
24446,4420.31
24447,4419.6
24448,4418.78
24449,4418.39
24450,4416.76
24451,4415.38
24452,4414.92
24453,4414.48
24454,4414.08
24455,4413.35
24456,4413.03
24457,4412.42
24458,4411.67
24459,4411.15
24460,4708.51
24461,4710.47
24462,4711.33
24463,4712.21
24464,4716.3
24465,4718.88
24466,4719.32
24467,4728.63
24468,4729.12
24469,4730.05
24470,4730.54
24471,4731.04
24472,4731.54
24473,4732.03
24474,4732.77
24475,4733.67
24476,4736.05
24477,4736.52
24478,4737.01
24479,4737.51
24480,4738.0
24481,4738.73
24482,4739.23
24483,4740.22
24484,4740.73
24485,4742.54
24486,4743.04
24487,4743.55
24488,4744.06
24489,4745.46
24490,4745.96
24491,4746.38
24492,4746.9
24493,4747.57
24494,4748.97
24495,4750.34
24496,4750.81
24497,4751.28
24498,4751.72
24499,4752.14
24500,4752.56
24501,4753.0
24502,4755.02
24503,4755.29
24504,4756.02
24505,4756.39
24506,4756.64
24507,4757.32
24508,4757.3
24509,4757.56
24510,4704.11
24511,4704.73
24512,4708.32
24513,4708.25
24514,4707.71
24515,4707.78
24516,4707.83
24517,4707.6
24518,4704.44
24519,4602.17
24520,4594.69
24521,4586.59
24522,4586.02
24523,4584.19
24524,4583.61
24525,4583.0
24526,4574.66
24527,4563.65
24528,4563.05
24529,4561.88
24530,4558.06
24531,4556.14
24532,4554.78
24533,4553.6
24534,4551.15
24535,4553.33
24536,4553.49
24537,4553.02
24538,4623.73
24539,4618.2
24540,4609.41
24541,4604.6
24542,4595.88
24543,4594.24
24544,4590.22
24545,4589.43
24546,4589.13
24547,4585.28
24548,4580.98
24549,4578.16
24550,4576.34
24551,4574.69
24552,4573.68
24553,4571.9
24554,4566.18
24555,4565.51
24556,4565.07
24557,4564.58
24558,4563.19
24559,4562.9
24560,4561.59
24561,4560.3
24562,4560.07
24563,4558.54
24564,4557.51
24565,4548.96
24566,4548.49
24567,4547.42
24568,4546.87
24569,4545.82
24570,4545.52
24571,4545.19
24572,4544.84
24573,4544.51
24574,4544.2
24575,4543.95
24576,4543.74
24577,4543.29
24578,4542.57
24579,4541.93
24580,4541.54
24581,4540.54
24582,4539.93
24583,4537.67
24584,4536.55
24585,4535.38
24586,4533.11
24587,4530.87
24588,4528.84
24589,4528.13
24590,4527.97
24591,4527.32
24592,4526.87
24593,4526.61
24594,4526.63
24595,4526.6
24596,4526.13
24597,4525.8
24598,4525.03
24599,4524.68
24600,4524.34
24601,4523.66
24602,4523.3
24603,4522.86
24604,4522.35
24605,4521.17
24606,4520.5
24607,4519.16
24608,4518.7
24609,4518.26
24610,4517.84
24611,4517.37
24612,4516.93
24613,4516.31
24614,4515.72
24615,4515.42
24616,4515.1
24617,4514.76
24618,4514.36
24619,4513.9
24620,4513.39
24621,4512.17
24622,4511.73
24623,4510.29
24624,4509.85
24625,4509.44
24626,4508.8
24627,4508.56
24628,4508.43
24629,4508.13
24630,4507.36
24631,4505.95
24632,4505.19
24633,4504.42
24634,4504.15
24635,4503.51
24636,4503.1
24637,4500.43
24638,4499.86
24639,4499.32
24640,4498.2
24641,4497.68
24642,4496.68
24643,4496.23
24644,4496.04
24645,4495.83
24646,4495.69
24647,4495.6
24648,4496.01
24649,4496.37
24650,4496.46
24651,4496.52
24652,4496.7
24653,4497.28
24654,4497.43
24655,4498.0
24656,4498.21
24657,4498.29
24658,4498.38
24659,4498.5
24660,4498.7
24661,4498.92
24662,4499.6
24663,4499.85
24664,4500.33
24665,4500.3
24666,4500.17
24667,4499.96
24668,4499.97
24669,4499.64
24670,4499.46
24671,4499.47
24672,4499.45
24673,4499.44
24674,4499.43
24675,4498.72
24676,4498.34
24677,4498.4
24678,4498.42
24679,4498.43
24680,4498.46
24681,4498.69
24682,4498.74
24683,4498.89
24684,4498.95
24685,4499.0
24686,4499.01
24687,4498.98
24688,4498.9
24689,4498.84
24690,4498.66
24691,4498.65
24692,4498.47
24693,4498.3
24694,4498.28
24695,4498.08
24696,4497.93
24697,4497.86
24698,4497.71
24699,4497.39
24700,4498.03
24701,4499.56
24702,4499.78
24703,4500.4
24704,4500.73
24705,4501.11
24706,4501.51
24707,4501.73
24708,4502.08
24709,4502.76
24710,4503.53
24711,4503.88
24712,4504.1
24713,4504.21
24714,4504.3
24715,4504.35
24716,4504.62
24717,4504.85
24718,4505.32
24719,4505.49
24720,4505.58
24721,4506.23
24722,4506.69
24723,4507.62
24724,4507.83
24725,4508.04
24726,4508.24
24727,4508.38
24728,4508.46
24729,4508.52
24730,4508.65
24731,4508.76
24732,4509.04
24733,4509.51
24734,4509.8
24735,4510.0
24736,4510.55
24737,4511.32
24738,4511.44
24739,4511.64
24740,4511.87
24741,4511.94
24742,4512.08
24743,4512.27
24744,4512.88
24745,4513.07
24746,4513.29
24747,4513.5
24748,4514.26
24749,4514.41
24750,4514.61
24751,4514.71
24752,4514.78
24753,4514.81
24754,4514.85
24755,4514.88
24756,4515.12
24757,4515.2
24758,4515.28
24759,4515.33
24760,4515.56
24761,4515.59
24762,4515.63
24763,4515.69
24764,4515.73
24765,4515.95
24766,4516.13
24767,4516.17
24768,4516.62
24769,4516.7
24770,4516.71
24771,4516.94
24772,4517.21
24773,4560.7
24774,4560.78
24775,4560.81
24776,4560.8
24777,4560.2
24778,4711.01
24779,4712.46
24780,4712.77
24781,4715.87
24782,4716.38
24783,4716.91
24784,4719.52
24785,4722.6
24786,4727.97
24787,4728.77
24788,4729.7
24789,4730.16
24790,4730.59
24791,4731.49
24792,4731.95
24793,4733.64
24794,4734.07
24795,4735.01
24796,4735.45
24797,4736.28
24798,4737.19
24799,4737.63
24800,4738.07
24801,4739.69
24802,4740.65
24803,4741.08
24804,4741.46
24805,4741.85
24806,4742.31
24807,4744.1
24808,4744.51
24809,4745.8
24810,4746.2
24811,4746.64
24812,4748.18
24813,4748.52
24814,4749.36
24815,4751.2
24816,4752.48
24817,4753.78
24818,4756.01
24819,4756.66
24820,4757.28
24821,4757.7
24822,4758.14
24823,4758.48
24824,4758.79
24825,4607.97
24826,4597.32
24827,4596.85
24828,4593.73
24829,4593.12
24830,4583.77
24831,4580.96
24832,4578.59
24833,4576.44
24834,4574.78
24835,4572.93
24836,4565.83
24837,4563.7
24838,4557.2
24839,4556.62
24840,4554.91
24841,4550.24
24842,4549.66
24843,4549.04
24844,4548.41
24845,4547.18
24846,4546.5
24847,4545.35
24848,4544.74
24849,4543.78
24850,4543.39
24851,4542.22
24852,4541.77
24853,4541.17
24854,4539.38
24855,4538.4
24856,4538.05
24857,4537.73
24858,4536.5
24859,4536.23
24860,4534.93
24861,4534.49
24862,4533.25
24863,4532.86
24864,4532.01
24865,4531.27
24866,4530.62
24867,4528.65
24868,4528.16
24869,4527.6
24870,4527.21
24871,4526.72
24872,4526.15
24873,4525.25
24874,4523.45
24875,4522.92
24876,4521.61
24877,4521.22
24878,4520.79
24879,4520.33
24880,4518.94
24881,4518.09
24882,4517.52
24883,4514.35
24884,4513.78
24885,4513.33
24886,4512.95
24887,4512.0
24888,4511.43
24889,4509.95
24890,4509.43
24891,4505.62
24892,4505.12
24893,4503.87
24894,4502.7
24895,4501.16
24896,4500.64
24897,4500.09
24898,4499.5
24899,4497.64
24900,4497.2
24901,4495.67
24902,4494.53
24903,4493.41
24904,4490.27
24905,4489.77
24906,4488.82
24907,4488.32
24908,4486.8
24909,4485.46
24910,4483.58
24911,4483.09
24912,4482.81
24913,4480.41
24914,4479.48
24915,4479.02
24916,4478.06
24917,4475.5
24918,4473.82
24919,4472.55
24920,4471.89
24921,4471.24
24922,4470.64
24923,4470.0
24924,4469.36
24925,4468.66
24926,4468.05
24927,4467.37
24928,4466.69
24929,4465.98
24930,4465.26
24931,4461.05
24932,4460.53
24933,4459.13
24934,4458.6
24935,4458.17
24936,4456.59
24937,4454.6
24938,4452.52
24939,4451.97
24940,4451.45
24941,4450.97
24942,4450.28
24943,4449.86
24944,4449.29
24945,4448.85
24946,4448.43
24947,4448.13
24948,4447.55
24949,4447.23
24950,4446.56
24951,4446.02
24952,4444.69
24953,4444.32
24954,4444.0
24955,4443.71
24956,4442.07
24957,4441.35
24958,4440.63
24959,4440.02
24960,4439.39
24961,4438.79
24962,4437.71
24963,4436.57
24964,4436.08
24965,4435.3
24966,4434.85
24967,4434.13
24968,4433.91
24969,4434.05
24970,4433.87
24971,4433.81
24972,4433.76
24973,4433.21
24974,4432.2
24975,4431.89
24976,4431.06
24977,4429.96
24978,4428.32
24979,4427.2
24980,4425.35
24981,4424.71
24982,4424.31
24983,4424.34
24984,4424.16
24985,4422.65
24986,4422.14
24987,4421.66
24988,4421.29
24989,4421.02
24990,4420.85
24991,4420.66
24992,4420.48
24993,4420.37
24994,4420.09
24995,4419.72
24996,4419.33
24997,4418.75
24998,4418.83
24999,4418.93
25000,4418.89
25001,4418.87
25002,4707.33
25003,4608.84
25004,5783.58
25005,4608.8
25006,4597.4
25007,4596.99
25008,4596.33
25009,4592.1
25010,4586.47
25011,4581.02
25012,4577.14
25013,4572.75
25014,4571.22
25015,4568.8
25016,4567.32
25017,4567.01
25018,4565.9
25019,4565.58
25020,4564.57
25021,4564.31
25022,4563.54
25023,4562.83
25024,4562.77
25025,4562.2
25026,4561.91
25027,4561.32
25028,4560.85
25029,4560.59
25030,4558.78
25031,4558.04
25032,4557.34
25033,4556.61
25034,4555.53
25035,4550.76
25036,4550.74
25037,4550.5
25038,4550.04
25039,4549.7
25040,4549.22
25041,4549.03
25042,4548.83
25043,4548.45
25044,4548.18
25045,4547.66
25046,4547.37
25047,4547.0
25048,4545.5
25049,4544.96
25050,4544.61
25051,4544.49
25052,4544.36
25053,4544.34
25054,4544.88
25055,4543.77
25056,4543.5
25057,4541.56
25058,4541.11
25059,4540.68
25060,4539.89
25061,4538.73
25062,4538.13
25063,4537.69
25064,4537.54
25065,4536.99
25066,4536.18
25067,4535.89
25068,4535.13
25069,4533.4
25070,4533.08
25071,4532.03
25072,4531.66
25073,4531.42
25074,4531.08
25075,4530.77
25076,4530.37
25077,4529.99
25078,4529.67
25079,4529.4
25080,4528.29
25081,4526.88
25082,4525.91
25083,4525.51
25084,4525.09
25085,4523.81
25086,4523.39
25087,4521.77
25088,4521.46
25089,4520.25
25090,4519.78
25091,4518.98
25092,4518.68
25093,4516.05
25094,4515.22
25095,4514.8
25096,4514.33
25097,4513.48
25098,4513.17
25099,4511.79
25100,4509.34
25101,4508.96
25102,4508.07
25103,4507.07
25104,4506.43
25105,4505.28
25106,4504.82
25107,4504.45
25108,4503.52
25109,4503.11
25110,4502.32
25111,4501.5
25112,4500.65
25113,4500.22
25114,4499.77
25115,4498.93
25116,4497.89
25117,4497.56
25118,4496.8
25119,4495.61
25120,4495.18
25121,4494.34
25122,4494.66
25123,4494.68
25124,4494.61
25125,4493.4
25126,4493.33
25127,4493.31
25128,4493.16
25129,4492.91
25130,4492.71
25131,4492.35
25132,4492.03
25133,4491.77
25134,4491.74
25135,4491.73
25136,4491.78
25137,4491.96
25138,4492.5
25139,4493.29
25140,4493.38
25141,4493.66
25142,4492.96
25143,4492.81
25144,4491.92
25145,4491.9
25146,4492.07
25147,4492.38
25148,4492.31
25149,4492.17
25150,4492.16
25151,4492.15
25152,4491.95
25153,4492.12
25154,4493.32
25155,4493.91
25156,4494.39
25157,4494.63
25158,4496.94
25159,4497.67
25160,4498.75
25161,4500.06
25162,4500.5
25163,4500.95
25164,4501.4
25165,4501.88
25166,4504.17
25167,4504.65
25168,4505.14
25169,4505.56
25170,4505.9
25171,4508.41
25172,4508.93
25173,4509.74
25174,4511.35
25175,4511.68
25176,4512.1
25177,4512.82
25178,4513.04
25179,4513.4
25180,4515.61
25181,4516.43
25182,4517.33
25183,4519.44
25184,4519.87
25185,4520.34
25186,4520.8
25187,4521.88
25188,4523.31
25189,4523.77
25190,4524.16
25191,4526.1
25192,4527.14
25193,4527.59
25194,4528.99
25195,4529.64
25196,4530.54
25197,4530.91
25198,4531.3
25199,4531.86
25200,4532.24
25201,4533.01
25202,4533.76
25203,4534.89
25204,4535.69
25205,4537.21
25206,4537.8
25207,4538.04
25208,4540.69
25209,4541.15
25210,4542.5
25211,4543.71
25212,4544.26
25213,4545.05
25214,4545.51
25215,4545.92
25216,4546.43
25217,4546.96
25218,4547.48
25219,4547.99
25220,4549.48
25221,4549.93
25222,4556.23
25223,4560.27
25224,4563.93
25225,4564.95
25226,4565.96
25227,4566.43
25228,4567.4
25229,4567.88
25230,4570.34
25231,4570.72
25232,4571.84
25233,4573.05
25234,4574.08
25235,4574.33
25236,4577.67
25237,4577.83
25238,4579.04
25239,4581.12
25240,4581.39
25241,4581.79
25242,4581.95
25243,4582.7
25244,4582.96
25245,4584.36
25246,4584.92
25247,4595.61
25248,4608.28
25249,4618.29
25250,4620.2
25251,4624.84
25252,4617.58
25253,4609.7
25254,4608.52
25255,4607.79
25256,4592.67
25257,4590.5
25258,4588.1
25259,4588.72
25260,4579.86
25261,4576.95
25262,4573.25
25263,4570.35
25264,4567.65
25265,4567.03
25266,4567.02
25267,4567.04
25268,4564.96
25269,4563.49
25270,4562.98
25271,4562.55
25272,4562.1
25273,4561.63
25274,4561.21
25275,4560.25
25276,4556.67
25277,4554.07
25278,4553.47
25279,4547.59
25280,4546.94
25281,4546.62
25282,4546.39
25283,4546.11
25284,4545.74
25285,4545.44
25286,4544.86
25287,4543.62
25288,4543.2
25289,4543.05
25290,4542.58
25291,4542.42
25292,4541.9
25293,4541.65
25294,4541.4
25295,4540.8
25296,4540.51
25297,4539.85
25298,4539.6
25299,4539.34
25300,4539.19
25301,4538.81
25302,4538.51
25303,4538.0
25304,4537.18
25305,4536.92
25306,4536.58
